model,train dataset,test dataset,features,accuracy,precision,recall,FPR,F1 score,notes
per_dd_DQN_4.pkl,cicddos2019,cicids2017,67,0.5176816938265731,0.9460390151064589,0.5095231078708983,0.3765980408434335,0.66232657683916,
pn_dd_DQN_1.pkl,cicddos2019,cicddos2019,67,0.9898168429883022,0.9857855245374469,0.9937981582409322,0.01410078594544614,0.9897756252778364,
pn_dd_DQN_1.pkl,cicddos2019,cicdos2017,67,0.5532596041909197,0.9834109429569267,0.5286295369211514,0.11875,0.6876271876271877,
pn_dd_DQN_1.pkl,cicddos2019,cicids2017,67,0.4981800880218865,0.87286784822172,0.4989596790643911,0.5072615092548647,0.6349571688154365,
pn_dd_DQN_2.pkl,cicddos2019,cicddos2019,67,0.9896071212191826,0.9847136132730577,0.9944462747682026,0.015138228642636267,0.9895560134881979,
pn_dd_DQN_2.pkl,cicddos2019,cicdos2017,67,0.567884167636787,0.9831199068684517,0.5370856188886239,0.09957081545064378,0.6946686545678886,
pn_dd_DQN_2.pkl,cicddos2019,cicids2017,67,0.51724455810634,0.8814202450339004,0.5099774608145077,0.43651888341543515,0.6461193037526294,
pn_dd_DQN_3.pkl,cicddos2019,cicddos2019,67,0.9894673067064361,0.984806822948222,0.9940725408100861,0.015052869741884842,0.9894179894179894,
pn_dd_DQN_3.pkl,cicddos2019,cicdos2017,67,0.5558789289871944,0.9819557625145519,0.5301697045883093,0.1220472440944882,0.6885714285714287,
pn_dd_DQN_3.pkl,cicddos2019,cicids2017,67,0.5161413108124182,0.8656060425835613,0.5095008716717193,0.44638694638694637,0.6414439904979748,
pn_dd_DQN_4.pkl,cicddos2019,cicddos2019,67,0.9900498671762129,0.9860651535629398,0.9939866578972094,0.013824671721842057,0.9900100601268043,
pn_dd_DQN_4.pkl,cicddos2019,cicdos2017,67,0.5610448195576252,0.980791618160652,0.5331856656910055,0.11967361740707162,0.690821503612976,
pn_dd_DQN_4.pkl,cicddos2019,cicids2017,67,0.4838854525990246,0.8679790650648269,0.4908864020881054,0.5695153552094825,0.6271100865197242,
pn_per_dd_DQN_1.pkl,cicddos2019,cicddos2019,67,0.9900498671762129,0.9860185487253577,0.9940330764893817,0.013869625520110958,0.9900095926627828,
pn_per_dd_DQN_1.pkl,cicddos2019,cicdos2017,67,0.5524592549476135,0.9889406286379511,0.5280087017325771,0.08705612829324169,0.688446538013473,
pn_per_dd_DQN_1.pkl,cicddos2019,cicids2017,67,0.5079071012251695,0.9229749018674914,0.5043205001966079,0.4534505094359441,0.6522478297142641,
pn_per_dd_DQN_2.pkl,cicddos2019,cicddos2019,67,0.9899100526634664,0.9853660809992077,0.9944031605681497,0.014502124515056346,0.9898639949437019,
pn_per_dd_DQN_2.pkl,cicddos2019,cicdos2017,67,0.5707217694994179,0.9837019790454016,0.5387312719158431,0.09364548494983277,0.6961894953656024,
pn_per_dd_DQN_2.pkl,cicddos2019,cicids2017,67,0.5026941834185797,0.9046152016176995,0.5014935805709236,0.4862652355830453,0.645268306755077,
pn_per_dd_DQN_3.pkl,cicddos2019,cicddos2019,67,0.9908188469963182,0.9871370648273291,0.9944598337950139,0.012768910478834142,0.9907849190756854,
pn_per_dd_DQN_3.pkl,cicddos2019,cicdos2017,67,0.5646100116414435,0.9886495925494762,0.5349606299212598,0.07471264367816093,0.694257101982424,
pn_per_dd_DQN_3.pkl,cicddos2019,cicids2017,67,0.5213869394552159,0.9426906149637208,0.5116068892503938,0.36411729141475213,0.6632577057302347,
pn_per_dd_DQN_4.pkl,cicddos2019,cicddos2019,67,0.989746935731929,0.9847602181106399,0.9946806006684555,0.015089289834340824,0.989695550351288,
pn_per_dd_DQN_4.pkl,cicddos2019,cicdos2017,67,0.5298311990686845,0.8946449359720605,0.5172471815581356,0.38966630785791173,0.6555069836869603,
pn_per_dd_DQN_4.pkl,cicddos2019,cicids2017,67,0.5071517782800048,0.8783513738551207,0.5041045578512255,0.4722369727333595,0.6405714942518764,
vanilla_DQN_1.pkl,cicddos2019,cicddos2019,67,0.9893973994500629,0.9874166938528219,0.9913438143365151,0.012533655185219572,0.9893763571411894,
vanilla_DQN_1.pkl,cicddos2019,cicdos2017,67,0.5352881257275902,0.9851571594877765,0.5185752585216392,0.14804063860667635,0.6794801023736639,
vanilla_DQN_1.pkl,cicddos2019,cicids2017,67,0.4920482930890924,0.8618056381586773,0.4954287785231228,0.5305265080597288,0.6291666485751874,
vanilla_DQN_2.pkl,cicddos2019,cicddos2019,67,0.9886284196299576,0.9854126858367899,0.991791359819879,0.014494095855522112,0.9885917336824388,
vanilla_DQN_2.pkl,cicddos2019,cicdos2017,67,0.5575523864959255,0.9828288707799767,0.5311001022253676,0.11489776046738072,0.6895706774210016,
vanilla_DQN_2.pkl,cicddos2019,cicids2017,67,0.4918787914832877,0.8937849411204948,0.4954977529979261,0.541395095037439,0.637549768471872,
vanilla_DQN_3.pkl,cicddos2019,cicddos2019,67,0.9892808873561075,0.9850864519737149,0.9934201250176247,0.0147894809816518,0.9892357373519914,
vanilla_DQN_3.pkl,cicddos2019,cicdos2017,67,0.5541327124563445,0.9848661233993015,0.5290806754221389,0.1092436974789916,0.6883645240032548,
vanilla_DQN_3.pkl,cicddos2019,cicids2017,67,0.5207921969787083,0.8816640894492684,0.5120762433763739,0.4252767922027957,0.6478670728136459,
vanilla_DQN_4.pkl,cicddos2019,cicddos2019,67,0.988442000279629,0.9826163955818614,0.994200028292545,0.017183397060855945,0.988374273392087,
vanilla_DQN_4.pkl,cicddos2019,cicdos2017,67,0.5598079161816065,0.9819557625145519,0.532428593971911,0.11588785046728972,0.6904737542208125,
vanilla_DQN_4.pkl,cicddos2019,cicids2017,67,0.4580468657071488,0.8295587010824313,0.47593082928427144,0.6632568042955008,0.6048498304467361,
default_A2C_1.pkl,cicddos2019,cicddos2019,67,0.9624598033275854,0.9555389849466375,0.9689508506616257,0.043854003861358834,0.9621981838233568,
default_A2C_1.pkl,cicddos2019,cicdos2017,67,0.6325669383003493,0.9675494761350407,0.5793830602997561,0.09832451499118165,0.724765642031829,
default_A2C_1.pkl,cicddos2019,cicids2017,67,0.47819674081122876,0.7893660045200428,0.4865605982843317,0.5577322834645669,0.6020321146693277,
default_A2C_2.pkl,cicddos2019,cicddos2019,67,0.9523232511534697,0.9477559770704199,0.9564931094492263,0.051771117166212535,0.9521044992743105,
default_A2C_2.pkl,cicddos2019,cicdos2017,67,0.6020809080325961,0.8832945285215367,0.5653348235074974,0.26671100764881944,0.6894201828610369,
default_A2C_2.pkl,cicddos2019,cicids2017,67,0.5008177709051981,0.8597240394909005,0.5004760536365305,0.49710202963306427,0.6326588222936586,
default_A2C_3.pkl,cicddos2019,cicddos2019,67,0.9484317472153609,0.9384350095539917,0.9575803690317671,0.060358219866581374,0.9479110274214427,
default_A2C_3.pkl,cicddos2019,cicdos2017,67,0.595314318975553,0.9412107101280559,0.5563392396353002,0.1907459867799811,0.6993188452805709,
default_A2C_3.pkl,cicddos2019,cicids2017,67,0.4787290353277031,0.7699714523611276,0.486558503301651,0.5509465677127107,0.5963027873031811,
default_A2C_4.pkl,cicddos2019,cicddos2019,67,0.9494104488045859,0.9285547839865778,0.9689718898939792,0.06858446671438798,0.9483328970227753,
default_A2C_4.pkl,cicddos2019,cicdos2017,67,0.5775611175785798,0.9364086146682189,0.5451541850220264,0.2252577319587629,0.6891197258513599,
default_A2C_4.pkl,cicddos2019,cicids2017,67,0.6048025454977994,0.7731414297609135,0.5784052431823946,0.3420035685145834,0.6617441567465621,
vanilla_DQN_1.pkl,cicdos2017,cicddos2019,67,0.6379969240807196,0.7344922402945425,0.6156730994608954,0.329002079002079,0.6698544256720858,
vanilla_DQN_1.pkl,cicdos2017,cicdos2017,67,0.943975552968568,0.9783178114086146,0.9154411764705882,0.02328125,0.9458356781091727,
vanilla_DQN_1.pkl,cicdos2017,cicids2017,67,0.6087100035684548,0.739306530272392,0.5861961642388603,0.3528573613582026,0.6539083685563011,
vanilla_DQN_2.pkl,cicdos2017,cicddos2019,67,0.617956843920399,0.6908701123176586,0.6029447653135931,0.36190528153644697,0.6439198140868319,
vanilla_DQN_2.pkl,cicdos2017,cicdos2017,67,0.9391006984866124,0.9781722933643772,0.9072749358887839,0.02367797947908445,0.9413906589174428,
vanilla_DQN_2.pkl,cicdos2017,cicids2017,67,0.5721154989889378,0.6628107529439753,0.5610428969134963,0.41190488299271294,0.6076956423350302,
vanilla_DQN_3.pkl,cicdos2017,cicddos2019,67,0.7560935825138649,0.7106305634524863,0.7817081923510715,0.2652511961722488,0.7444767228962723,
vanilla_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9366268917345751,0.9723515715948777,0.9075105256009779,0.029775897194797053,0.9388127853881278,
vanilla_DQN_3.pkl,cicdos2017,cicids2017,67,0.5306351849649102,0.5872725110027358,0.5275180836173645,0.46545132600909495,0.5557938343943308,
vanilla_DQN_4.pkl,cicdos2017,cicddos2019,67,0.5981264855291979,0.7434869739478958,0.5760245531684419,0.36165319666206713,0.6491292317708334,
vanilla_DQN_4.pkl,cicdos2017,cicdos2017,67,0.9385186263096624,0.9791909196740396,0.9055308841340332,0.02265167115476002,0.9409214850031461,
vanilla_DQN_4.pkl,cicdos2017,cicids2017,67,0.6072201736648032,0.7238610681574879,0.5869389093574584,0.3601570014583139,0.6482487536750609,
pn_per_dd_DQN_1.pkl,cicdos2017,cicddos2019,67,0.4553758680151,0.7901850212052011,0.4732728541521284,0.6350684158555508,0.5919835201284871,
pn_per_dd_DQN_1.pkl,cicdos2017,cicdos2017,67,0.9419383003492433,0.9787543655413271,0.9116291677961507,0.022934338674206724,0.9440000000000001,
pn_per_dd_DQN_1.pkl,cicdos2017,cicids2017,67,0.59941417866064,0.7692399191150232,0.5742089864993851,0.3494519548594537,0.6575679543657804,
pn_per_dd_DQN_2.pkl,cicdos2017,cicddos2019,67,0.61928508179149,0.8452253343897097,0.5821590216030559,0.28237394779355496,0.6894506747766586,
pn_per_dd_DQN_2.pkl,cicdos2017,cicdos2017,67,0.9409924330616997,0.9845750873108265,0.9056351224735645,0.016897816036983898,0.9434567384787005,
pn_per_dd_DQN_2.pkl,cicdos2017,cicids2017,67,0.6253598191982871,0.8236529082907101,0.5897616066637709,0.29224900944233084,0.6873551352236688,
pn_per_dd_DQN_3.pkl,cicdos2017,cicddos2019,67,0.651022976184928,0.8097124481521182,0.614638978313935,0.2787601556632758,0.6988174724479125,
pn_per_dd_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9420838183934808,0.9803550640279395,0.9106515274398486,0.021273242987708794,0.944218640504555,
pn_per_dd_DQN_3.pkl,cicdos2017,cicids2017,67,0.5929582490781492,0.7618532175567979,0.5694864316961269,0.3596242276189108,0.6517721763730169,
pn_per_dd_DQN_4.pkl,cicdos2017,cicddos2019,67,0.6620683226918954,0.8032809805657827,0.626376421848312,0.274144313827369,0.7038836933883285,
pn_per_dd_DQN_4.pkl,cicdos2017,cicdos2017,67,0.9413562281722934,0.9720605355064028,0.9158212229229503,0.029767441860465118,0.9431032048566991,
pn_per_dd_DQN_4.pkl,cicdos2017,cicids2017,67,0.6005233733793267,0.7646425597716189,0.5756817265929343,0.3503585657370518,0.6568421590415613,
pn_dd_DQN_1.pkl,cicdos2017,cicddos2019,67,0.4412779046465023,0.7810504730391015,0.46503690548865084,0.6832460732984293,0.5829724323854247,
pn_dd_DQN_1.pkl,cicdos2017,cicdos2017,67,0.9411379511059371,0.9806461001164144,0.908833445718139,0.02101437825880866,0.9433750962413383,
pn_dd_DQN_1.pkl,cicdos2017,cicids2017,67,0.5815183775425241,0.743023670750565,0.5616158165168958,0.37958692424601814,0.6397075201425532,
pn_dd_DQN_2.pkl,cicdos2017,cicddos2019,67,0.6554737381740224,0.7542992962669525,0.6298155498482372,0.3062267657992565,0.6864595482981656,
pn_dd_DQN_2.pkl,cicdos2017,cicdos2017,67,0.940628637951106,0.969732246798603,0.9163916391639164,0.032138442521631644,0.9423076923076924,
pn_dd_DQN_2.pkl,cicdos2017,cicids2017,67,0.5808195551326276,0.7271083620792197,0.5625258818224484,0.3857548803658803,0.6343151548483167,
pn_dd_DQN_3.pkl,cicdos2017,cicddos2019,67,0.4426760497739665,0.7732674651628839,0.4654920884300303,0.6691884456671252,0.5811456892173518,
pn_dd_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9382275902211874,0.9805005820721769,0.9040654769891319,0.021300270227308855,0.9407329842931939,
pn_dd_DQN_3.pkl,cicdos2017,cicids2017,67,0.599961341739027,0.7657547282026882,0.5750693411584998,0.3504497851174958,0.6568528669780351,
pn_dd_DQN_4.pkl,cicdos2017,cicddos2019,67,0.5646176073076385,0.758773360674838,0.5465440263184397,0.39436190476190475,0.6354056902002108,
pn_dd_DQN_4.pkl,cicdos2017,cicdos2017,67,0.9420838183934808,0.9778812572759022,0.9125475285171103,0.023824451410658306,0.9440854172520372,
pn_dd_DQN_4.pkl,cicdos2017,cicids2017,67,0.5835196859759724,0.7413286546925182,0.5634832374959314,0.3779633620689655,0.6402858111509497,
per_dd_DQN_1.pkl,cicdos2017,cicddos2019,67,0.47383138369762784,0.7817495456028336,0.4838049090017594,0.5681184034938735,0.5977052451539339,
per_dd_DQN_1.pkl,cicdos2017,cicdos2017,67,0.9373544819557625,0.9775902211874272,0.9047811447811448,0.024370944769742046,0.939777575715185,
per_dd_DQN_1.pkl,cicdos2017,cicids2017,67,0.6031164505769002,0.7694004995836803,0.5773817493684671,0.3455026643617116,0.6597024972080429,
per_dd_DQN_2.pkl,cicdos2017,cicddos2019,67,0.4920072703546628,0.8229482220254463,0.49519055497910763,0.5236388697450034,0.6183206106870228,
per_dd_DQN_2.pkl,cicdos2017,cicdos2017,67,0.9381548311990687,0.9835564610011641,0.9016808964781217,0.018085787451984636,0.9408407572383074,
per_dd_DQN_2.pkl,cicdos2017,cicids2017,67,0.6070417509218509,0.7839597954085881,0.579065517453456,0.33434272775803986,0.6661124783335944,
per_dd_DQN_3.pkl,cicdos2017,cicddos2019,67,0.5658759379223564,0.7632940299203057,0.5472284406428548,0.3911436272622256,0.6374498890748452,
per_dd_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9394644935972061,0.9225844004656577,0.9548192771084337,0.07488738738738739,0.9384251036116046,
per_dd_DQN_3.pkl,cicdos2017,cicids2017,67,0.5842839300582847,0.7072439633638634,0.5676479433287667,0.3882294484624303,0.6298033254861253,
per_dd_DQN_4.pkl,cicdos2017,cicddos2019,67,0.4638113436174675,0.7681875378664306,0.4775051420956575,0.5924955330553902,0.5889309704158926,
per_dd_DQN_4.pkl,cicdos2017,cicdos2017,67,0.9411379511059371,0.9775902211874272,0.9111623491116235,0.02417202950871135,0.9432081432081432,
per_dd_DQN_4.pkl,cicdos2017,cicids2017,67,0.596360176043773,0.7734328535744023,0.5711594037402388,0.3508020700959537,0.657081646986302,
dueling_DQN_1.pkl,cicdos2017,cicddos2019,67,0.550915785058489,0.684065806030666,0.5402083103308675,0.43060407800292194,0.6036851196841325,
dueling_DQN_1.pkl,cicdos2017,cicdos2017,67,0.9376455180442375,0.9155995343422585,0.9578322423504338,0.0808362369337979,0.9362398631054237,
dueling_DQN_1.pkl,cicdos2017,cicids2017,67,0.5599500416319734,0.6842274295230165,0.5480155478916983,0.42022034381232787,0.6085930722190482,
dueling_DQN_2.pkl,cicdos2017,cicddos2019,67,0.6567786736263224,0.7560236752574917,0.6308135013221341,0.30439585998371904,0.687766306997647,
dueling_DQN_2.pkl,cicdos2017,cicdos2017,67,0.9393917345750873,0.9755529685681025,0.9097570905143167,0.02635294117647059,0.9415069166491117,
dueling_DQN_2.pkl,cicdos2017,cicids2017,67,0.6005947424765077,0.7548887831568931,0.5768727332224374,0.3545082319748138,0.653983089709042,
dueling_DQN_3.pkl,cicdos2017,cicddos2019,67,0.7797921424243837,0.6942256606235727,0.8375597413550745,0.2610927613514266,0.7591865858009276,
dueling_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9379365541327125,0.97511641443539,0.9076256264391169,0.026882565634334225,0.9401613468958261,
